Example Try
0.001000  0.000000
     8     6    2    1    0    2    0    0    0    0    1
    0
    1            0.0            0.0            0.0
    2           50.0            0.0            0.0
    3          100.0            0.0            0.0
    4          100.0           50.0            0.0
    5          100.0          100.0            0.0
    6           50.0          100.0            0.0
    7           50.0           50.0            0.0
    8            0.0           50.0            0.0
    1    1    7    8    1
    2    1    2    7    1
    3    2    4    7    1
    4    2    3    4    1
    5    7    5    6    1
    6    7    4    5    1
    1    1 2.00000e-01 2.40000e+07 1.00000e+00 0.00000e+00 0.00000e+00
    1    1    1    0
    3    1    1    0
    6      100.00000        0.00000        0.00000
  500        0.00000        0.00000        0.00000
