Example Tee
   0.00000   0.00000
  467  794    2    1    0    3    0    0    1 1000    3
    0
    1       50.00000        0.00000        0.00000
    2       26.44381       24.66229        0.00000
    3        0.00000        0.00000        0.00000
    4      200.00000       50.00000        0.00000
    5      222.48428       50.02536        0.00000
    6      211.86870       62.08136        0.00000
    7        0.00000       50.00000        0.00000
    8      200.00000      150.00000        0.00000
    9      200.00000      135.54747        0.00000
   10      213.54402      140.68561        0.00000
   11      100.00000        0.00000        0.00000
   12       90.82972        7.71548        0.00000
   13       86.07152        0.00000        0.00000
   14      198.79738       12.54949        0.00000
   15      200.00000        0.00000        0.00000
   16      207.91400        8.28177        0.00000
   17      200.00000       73.46717        0.00000
   18      200.00000      119.95731        0.00000
   19      155.21025       43.41858        0.00000
   20      150.00000       50.00000        0.00000
   21      149.77913       41.72248        0.00000
   22       80.25579       12.51275        0.00000
   23      225.00846       74.83276        0.00000
   24      108.29002       50.00000        0.00000
   25      100.00000       50.00000        0.00000
   26      106.41499       43.02260        0.00000
   27      142.98024        7.52517        0.00000
   28      136.71010       13.01945        0.00000
   29      135.63637        5.94256        0.00000
   30      243.34990      156.76553        0.00000
   31      237.59136      162.64346        0.00000
   32      236.71516      155.29530        0.00000
   33      200.00000      200.00000        0.00000
   34      209.21596      200.34176        0.00000
   35      205.95664      206.50116        0.00000
   36      236.22782      117.17997        0.00000
   37      223.44134      128.87459        0.00000
   38      216.30298      115.53926        0.00000
   39      208.15847       16.88537        0.00000
   40      200.00000      260.38701        0.00000
   41      200.00000      250.00000        0.00000
   42      207.98272      256.23658        0.00000
   43       70.89605       26.07380        0.00000
   44       63.63140       38.56079        0.00000
   45       50.98611       28.24779        0.00000
   46      200.00000      100.00000        0.00000
   47      210.65767      128.12085        0.00000
   48      161.37224       39.07334        0.00000
   49      214.77017        0.00000        0.00000
   50      250.00000       50.00000        0.00000
   51       64.67494       13.36687        0.00000
   52      140.26144        0.00000        0.00000
   53      241.83100      148.68325        0.00000
   54      209.53177      265.37717        0.00000
   55      112.86806       44.52452        0.00000
   56      200.00000      209.88367        0.00000
   57       71.23672        0.00000        0.00000
   58      192.60338        6.18896        0.00000
   59      188.74004       12.61332        0.00000
   60      189.47817        0.00000        0.00000
   61      250.00000      150.00000        0.00000
   62      250.00000      140.23031        0.00000
   63      212.86892      247.57057        0.00000
   64      196.77593       32.00079        0.00000
   65      202.04892       22.40139        0.00000
   66      214.21219       29.20662        0.00000
   67      130.30800        0.00000        0.00000
   68      227.61339       99.18937        0.00000
   69      116.62597       50.00000        0.00000
   70      221.77969      150.37904        0.00000
   71      211.90788      152.09871        0.00000
   72      207.72877      214.88356        0.00000
   73      217.54258      257.79671        0.00000
   74      250.00000      100.00000        0.00000
   75      232.51224      149.11928        0.00000
   76      227.73462      140.25975        0.00000
   77      124.95845       50.00000        0.00000
   78      127.86332        9.17738        0.00000
   79       50.00000       50.00000        0.00000
   80      182.54253       19.45326        0.00000
   81      180.29469       10.58058        0.00000
   82      229.37361        0.00000        0.00000
   83      217.82913       11.81484        0.00000
   84      212.85307      207.47107        0.00000
   85       31.17596       45.05152        0.00000
   86      238.73244      140.87568        0.00000
   87      228.71011      159.47173        0.00000
   88      112.42482       37.95558        0.00000
   89      206.60943      193.30798        0.00000
   90      224.81872      249.55233        0.00000
   91      175.55966       26.28239        0.00000
   92      173.44571       17.34349        0.00000
   93      150.00000        0.00000        0.00000
   94      232.54364       16.48469        0.00000
   95      120.44969       41.73691        0.00000
   96       50.00000      300.00000        0.00000
